Collocation	Score (raw_freq)
('form', 'gewalt', 'serbe', 'rande')	5.532921806904717e-06
('formen', 'physischer', 'psychischer', 'sexueller')	5.532921806904717e-06
('formuliert', 'ist', 'ihnen', 'passiert')	5.532921806904717e-06
('fort', 'oberbegriff', 'partnerschaftsgewalt', 'reihe')	5.532921806904717e-06
('frage', 'täter', 'waffen', 'kaufen')	5.532921806904717e-06
('fragen', 'bereich', 'beratungstelefon', 'psychotherapeutische')	5.532921806904717e-06
('fragen', 'neutral', 'formuliert', 'ist')	5.532921806904717e-06
('fragen', 'umgang', 'ist', 'gesundheitsamt')	5.532921806904717e-06
('franken', 'medizinische', 'behandlungen', 'schmerzensgeld')	5.532921806904717e-06
('franzose', 'oktober', 'strafgericht', 'erscheinen')	5.532921806904717e-06
('französischen', 'dorf', 'polizisten', 'erschossen')	5.532921806904717e-06
('frau', 'aufs', 'blauen', 'flecken')	5.532921806904717e-06
('frau', 'donnerstag', 'verdächtiger', 'festgenommen')	5.532921806904717e-06
('frau', 'dunkelblonden', 'kinnlangen', 'haaren')	5.532921806904717e-06
('frau', 'einfach', 'treppe', 'hinuntergefallen')	5.532921806904717e-06
('frau', 'familie', 'versucht', 'durchzusetzen')	5.532921806904717e-06
('frau', 'frauen', 'müssen', 'arbeiten')	5.532921806904717e-06
('frau', 'hand', 'ihres', 'partners')	5.532921806904717e-06
('frau', 'handgreiflich', 'geworden', 'sein')	5.532921806904717e-06
('frau', 'ihrem', 'leben', 'opfer')	5.532921806904717e-06
('frau', 'ihrem', 'partner', 'umgebracht')	5.532921806904717e-06
('frau', 'ihren', 'partner', 'getötet')	5.532921806904717e-06
('frau', 'ist', 'ihrem', 'leben')	5.532921806904717e-06
('frau', 'mindestens', 'opfer', 'gewalt')	5.532921806904717e-06
('frau', 'männliche', 'gewalt', 'anwältin')	5.532921806904717e-06
('frau', 'retten', 'wollten', 'geflüchtet')	5.532921806904717e-06
('frau', 'seinen', 'stiefsohn', 'verurteilt')	5.532921806904717e-06
('frau', 'sexueller', 'gewalt', 'vertraulich')	5.532921806904717e-06
('frau', 'tötet', 'ihn', 'verlassen')	5.532921806904717e-06
('frau', 'verschiedene', 'schmerzen', 'unterscheiden')	5.532921806904717e-06
('frau', 'versucht', 'gewalt', 'mannes')	5.532921806904717e-06
('frau', 'wurden', 'wegen', 'häuslicher')	5.532921806904717e-06
('frau', 'zuvor', 'hatte', 'monate')	5.532921806904717e-06
('frauen', 'abgewiesen', 'werden', 'müssen')	5.532921806904717e-06
('frauen', 'akteure', 'männer', 'selbstverteidigungsmodus')	5.532921806904717e-06
('frauen', 'aufmerksam', 'scheint', 'komisch')	5.532921806904717e-06
('frauen', 'behinderungen', 'sind', 'deutlich')	5.532921806904717e-06
('frauen', 'bekommen', 'zudem', 'nicht')	5.532921806904717e-06
('frauen', 'berichteten', 'strengen', 'kontaktbeschränkungen')	5.532921806904717e-06
('frauen', 'erfährt', 'kraftverhältnisse', 'beteiligten')	5.532921806904717e-06
('frauen', 'ermutigt', 'ihren', 'ehemännern')	5.532921806904717e-06
('frauen', 'gefühl', 'haben', 'ihrer')	5.532921806904717e-06
('frauen', 'getötet', 'worden', 'hälfte')	5.532921806904717e-06
('frauen', 'gewalt', 'erfahren', 'haben')	5.532921806904717e-06
('frauen', 'haben', 'quasi', 'sagen')	5.532921806904717e-06
('frauen', 'helfen', 'frauen', 'ist')	5.532921806904717e-06
('frauen', 'helfen', 'frauen', 'wenden')	5.532921806904717e-06
('frauen', 'hinzu', 'kommen', 'tausende')	5.532921806904717e-06
('frauen', 'häusliche', 'gewalt', 'erleben')	5.532921806904717e-06
('frauen', 'häusliche', 'gewalt', 'unterzeichnerländer')	5.532921806904717e-06
('frauen', 'häuslicher', 'gewalt', 'februar')	5.532921806904717e-06
('frauen', 'häuslicher', 'gewalt', 'gültig')	5.532921806904717e-06
('frauen', 'häuslicher', 'gewalt', 'sogenannte')	5.532921806904717e-06
('frauen', 'ist', 'bundesweites', 'beratungsangebot')	5.532921806904717e-06
('frauen', 'kinder', 'darf', 'ausgangssperre')	5.532921806904717e-06
('frauen', 'kinder', 'gewalt', 'erfahren')	5.532921806904717e-06
('frauen', 'kinder', 'mussten', 'abgewiesen')	5.532921806904717e-06
('frauen', 'kinder', 'nicht', 'selten')	5.532921806904717e-06
('frauen', 'kurze', 'unterkommen', 'können')	5.532921806904717e-06
('frauen', 'misshandelte', 'kinder', 'vergewaltigte')	5.532921806904717e-06
('frauen', 'mittleren', 'hohen', 'sozialschichten')	5.532921806904717e-06
('frauen', 'männer', 'ihrem', 'partner')	5.532921806904717e-06
('frauen', 'männer', 'personen', 'diversen')	5.532921806904717e-06
('frauen', 'müssen', 'arbeiten', 'gibt')	5.532921806904717e-06
('frauen', 'nachfrage', 'beratung', 'häuslicher')	5.532921806904717e-06
('frauen', 'prozent', 'gestiegen', 'unabhängigkeit')	5.532921806904717e-06
('frauen', 'prozent', 'männer', 'gewalt')	5.532921806904717e-06
('frauen', 'quarantäne', 'akuten', 'finanziellen')	5.532921806904717e-06
('frauen', 'reicht', 'sein', 'einkommen')	5.532921806904717e-06
('frauen', 'schutz', 'häuslicher', 'gewalt')	5.532921806904717e-06
('frauen', 'schürt', 'angst', 'vermeintlich')	5.532921806904717e-06
('frauen', 'selbstbestimmt', 'eigenständig', 'leben')	5.532921806904717e-06
('frauen', 'selbstbewusster', 'geworden', 'sind')	5.532921806904717e-06
('frauen', 'sind', 'bedrohung', 'geworden')	5.532921806904717e-06
('frauen', 'sollten', 'aushängeschild', 'republik')	5.532921806904717e-06
('frauen', 'starben', 'mord', 'totschlag')	5.532921806904717e-06
('frauen', 'systematisches', 'problem', 'unglaublichem')	5.532921806904717e-06
('frauen', 'thema', 'häusliche', 'gewalt')	5.532921806904717e-06
('frauen', 'trauen', 'verbrechen', 'dokumentieren')	5.532921806904717e-06
('frauen', 'versteht', 'zunehmend', 'antwort')	5.532921806904717e-06
('frauen', 'wegen', 'beschränkungen', 'keine')	5.532921806904717e-06
('frauen', 'werden', 'jedes', 'opfer')	5.532921806904717e-06
('frauen', 'woche', 'monat', 'ihres')	5.532921806904717e-06
('frauengruppen', 'mütter', 'söhnen', 'aufnehmen')	5.532921806904717e-06
('frauenhaus', 'berliner', 'süden', 'frauen')	5.532921806904717e-06
('frauenhelpline', 'vereins', 'wiener', 'frauenhäuser')	5.532921806904717e-06
('frauenhäuser', 'interventionsstellen', 'häusliche', 'gewalt')	5.532921806904717e-06
('frauenhäuser', 'koordinierungsstelle', 'frauen', 'kurze')	5.532921806904717e-06
('frauenhäuser', 'männer', 'erhalten', 'krisensituationen')	5.532921806904717e-06
('frauenhäuser', 'nächsten', 'euro', 'sanieren')	5.532921806904717e-06
('frauenhäuser', 'sind', 'laut', 'ministerium')	5.532921806904717e-06
('frauennotruf', 'frauenhelpline', 'vereins', 'wiener')	5.532921806904717e-06
('frauennotruf', 'pro', 'familia', 'wendepunkt')	5.532921806904717e-06
('frauenorganisationen', 'frau', 'männliche', 'gewalt')	5.532921806904717e-06
('frauenpolitische', 'sprecherin', 'grünen', 'landtag')	5.532921806904717e-06
('frauenrechte', 'anschaut', 'gehe', 'existenz')	5.532921806904717e-06
('frauenrechte', 'kämpfen', 'istanbuler', 'konvention')	5.532921806904717e-06
('frauentreffs', 'jupiterstraße', 'frauen', 'können')	5.532921806904717e-06
('freitag', 'anwesenheit', 'ihres', 'fünfjährigen')	5.532921806904717e-06
('freitags', 'hilfe', 'erfahrenen', 'psychotherapeuten')	5.532921806904717e-06
('freunde', 'bekannte', 'entfalle', 'belastbare')	5.532921806904717e-06
('freundin', 'heutigen', 'frau', 'wurden')	5.532921806904717e-06
('freundin', 'wirft', 'ihm', 'physische')	5.532921806904717e-06
('froh', 'nicht', 'nähe', 'betroffenen')	5.532921806904717e-06
('frustriert', 'sieht', 'seine', 'männliche')	5.532921806904717e-06
('frühere', 'freundin', 'wirft', 'ihm')	5.532921806904717e-06
('fussfessel', 'antrag', 'opfers', 'angeordnet')	5.532921806904717e-06
('fussfesseln', 'notfallknöpfe', 'opfer', 'hilfe')	5.532921806904717e-06
('fussfesseln', 'stalker', 'letzten', 'sind')	5.532921806904717e-06
('fähigen', 'verteidiger', 'nu', 'zerpflückt')	5.532921806904717e-06
('fälle', 'berücksichtigen', 'anzeigeverhalten', 'beeinflusst')	5.532921806904717e-06
('fälle', 'dürftig', 'ist', 'missstand')	5.532921806904717e-06
('fälle', 'einfacher', 'vorsätzlicher', 'körperverletzung')	5.532921806904717e-06
('fälle', 'gegeben', 'hygienevorschriften', 'nicht')	5.532921806904717e-06
('fälle', 'geht', 'häusliche', 'gewalt')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'angezeigt')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'gestiegen')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'grundsätzlich')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'halbjahr')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'nahmen')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'verzeichnet')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'werden')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'wurden')	5.532921806904717e-06
('fälle', 'häuslicher', 'gewalt', 'zunehmen')	5.532921806904717e-06
('fälle', 'körperverletzung', 'hauptanteil', 'hätten')	5.532921806904717e-06
('fälle', 'nachhinein', 'verspätet', 'angezeigt')	5.532921806904717e-06
('fälle', 'nicht', 'angezeigt', 'würden')	5.532921806904717e-06
('fälle', 'nicht', 'geworden', 'polizei')	5.532921806904717e-06
('fälle', 'registriert', 'gelegen', 'haben')	5.532921806904717e-06
('fälle', 'registriert', 'werden', 'gewalt')	5.532921806904717e-06
('fälle', 'registrierte', 'polizei', 'taten')	5.532921806904717e-06
('fälle', 'reichten', 'beleidigungen', 'einschüchterungen')	5.532921806904717e-06
('fälle', 'sogenannter', 'häuslicher', 'gewalt')	5.532921806904717e-06
('fälle', 'vergewaltigung', 'körperverletzung', 'sexueller')	5.532921806904717e-06
('fälle', 'waren', 'männer', 'anteil')	5.532921806904717e-06
('fällen', 'einfacher', 'körperverletzung', 'gefolgt')	5.532921806904717e-06
('fällen', 'habe', 'beraten', 'anstieg')	5.532921806904717e-06
('fällen', 'häuslicher', 'gewalt', 'geführt')	5.532921806904717e-06
('fällen', 'häuslicher', 'sexualisierter', 'gewalt')	5.532921806904717e-06
('fällen', 'nicht', 'eingehalten', 'worden')	5.532921806904717e-06
('fällen', 'waren', 'frauen', 'opfer')	5.532921806904717e-06
('fällen', 'wegen', 'häuslicher', 'gewalt')	5.532921806904717e-06
('fühlen', 'damit', 'überfordert', 'lehnen')	5.532921806904717e-06
('fühlen', 'unterstützt', 'alte', 'verständnis')	5.532921806904717e-06
('fünfjährigen', 'sohnes', 'körperlich', 'angegriffen')	5.532921806904717e-06
('fünftel', 'tatverdächtige', 'wurden', 'bereich')	5.532921806904717e-06
('gab', 'fällen', 'einfacher', 'körperverletzung')	5.532921806904717e-06
('gab', 'monaten', 'märz', 'mitte')	5.532921806904717e-06
('gab', 'säulen', 'mal', 'stärker')	5.532921806904717e-06
('gaben', 'vergewaltigt', 'worden', 'sein')	5.532921806904717e-06
('garantien', 'ihn', 'doug', 'anschuldigungen')	5.532921806904717e-06
('gebe', 'aber', 'ausweg', 'rückkehr')	5.532921806904717e-06
('gebe', 'frauen', 'häuslicher', 'gewalt')	5.532921806904717e-06
('gebe', 'raus', 'gehen', 'menschen')	5.532921806904717e-06
('gebe', 'sozialkontrolle', 'schule', 'freunde')	5.532921806904717e-06
('geben', 'frauen', 'trauen', 'verbrechen')	5.532921806904717e-06
('geben', 'ging', 'seinem', 'sieg')	5.532921806904717e-06
('geben', 'ist', 'einschätzung', 'justiz')	5.532921806904717e-06
('geben', 'keine', 'hinweise', 'deutlichen')	5.532921806904717e-06
('geben', 'männer', 'aber', 'nicht')	5.532921806904717e-06
('gebissen', 'darauf', 'verweisen', 'weder')	5.532921806904717e-06
('gebracht', 'gendarmerie', 'gehört', 'militär')	5.532921806904717e-06
('geflüchtet', 'hatte', 'nachrichtenagentur', 'berichtete')	5.532921806904717e-06
('geflüchtet', 'nachdem', 'sein', 'haus')	5.532921806904717e-06
('gefolgt', 'gefährlicher', 'schwerer', 'körperverletzung')	5.532921806904717e-06
('gefordert', 'jeweils', 'kinder', 'tendenz')	5.532921806904717e-06
('gefunden', 'verdächtige', 'hatte', 'laut')	5.532921806904717e-06
('gefunden', 'worden', 'kurze', 'krankenhaus')	5.532921806904717e-06
('gefährlicher', 'schwerer', 'körperverletzung', 'bedrohung')	5.532921806904717e-06
('gefängnis', 'seiner', 'wahl', 'antreten')	5.532921806904717e-06
('gefühl', 'haben', 'ihrer', 'kultur')	5.532921806904717e-06
('gegeben', 'fallzahlen', 'gingen', 'märz')	5.532921806904717e-06
('gegeben', 'grundsätzlich', 'hohen', 'dunkelziffer')	5.532921806904717e-06
('gegeben', 'hygienevorschriften', 'nicht', 'eingehalten')	5.532921806904717e-06
('gegeben', 'wegen', 'verleumdung', 'depp')	5.532921806904717e-06
('gegeben', 'wurden', 'speichermedien', 'sichergestellt')	5.532921806904717e-06
('gegenübergestanden', 'depp', 'hatte', 'britische')	5.532921806904717e-06
('gehabt', 'habe', 'jedes', 'mal')	5.532921806904717e-06
('gehe', 'existenz', 'genauer', 'existenz')	5.532921806904717e-06
('gehen', 'hohen', 'dunkelfeld', 'sowohl')	5.532921806904717e-06
('gehen', 'menschen', 'nicht', 'engem')	5.532921806904717e-06
('geht', 'antwort', 'sozialministeriums', 'anfrage')	5.532921806904717e-06
('geht', 'britische', 'schauspielerin', 'urteil')	5.532921806904717e-06
('geht', 'daten', 'partnerschaftsgewalt', 'bundeskriminalamts')	5.532921806904717e-06
('geht', 'frage', 'täter', 'waffen')	5.532921806904717e-06
('geht', 'frauen', 'reicht', 'sein')	5.532921806904717e-06
('geht', 'gesellschaftlichen', 'schichten', 'ethnischen')	5.532921806904717e-06
('geht', 'grundsatzproblem', 'gleichheit', 'bedeutet')	5.532921806904717e-06
('geht', 'sexualisierte', 'gewalt', 'erfolgt')	5.532921806904717e-06
('geht', 'zukunft', 'türkischen', 'männlichkeit')	5.532921806904717e-06
('gehören', 'echtzeitüberwachung', 'tätern', 'elektronischen')	5.532921806904717e-06
('gehört', 'militär', 'übernimmt', 'aber')	5.532921806904717e-06
('geld', 'verdienen', 'sind', 'unabhängiger')	5.532921806904717e-06
('gelegen', 'haben', 'könnte', 'tür')	5.532921806904717e-06
('gemeinsam', 'lokalredaktionen', 'umsetzt', 'ist')	5.532921806904717e-06
('gemeinsame', 'sohn', 'welt', 'doch')	5.532921806904717e-06
('gemeldeten', 'gewalttaten', 'partnerschaften', 'ist')	5.532921806904717e-06
('genau', 'betroffene', 'gewandt', 'seien')	5.532921806904717e-06
('genau', 'wissen', 'täter', 'zurückgeht')	5.532921806904717e-06
('genauer', 'existenz', 'türkischen', 'gesellschaftsstruktur')	5.532921806904717e-06
('gendarmen', 'wurden', 'tödlich', 'getroffen')	5.532921806904717e-06
('gendarmerie', 'gehört', 'militär', 'übernimmt')	5.532921806904717e-06
('gericht', 'identität', 'jurors', 'nicht')	5.532921806904717e-06
('gerichtsfesten', 'medizinischen', 'dokumentation', 'vorbereitet')	5.532921806904717e-06
('gerichtskosten', 'auferlegt', 'zudem', 'hängt')	5.532921806904717e-06
('gerichtsprozessen', 'strafmilderungen', 'verfahrenseinstellungen', 'damit')	5.532921806904717e-06
('gesamte', 'türkische', 'gesellschaft', 'männlichkeit')	5.532921806904717e-06
('gesamtsituation', 'liegt', 'laut', 'offiziellen')	5.532921806904717e-06
('geschieden', 'nicht', 'blick', 'statistik')	5.532921806904717e-06
('geschieden', 'vater', 'frustriert', 'sieht')	5.532921806904717e-06
('geschlagen', 'umbringen', 'bedroht', 'haben')	5.532921806904717e-06
('geschlecht', 'mittlerweile', 'gruppen', 'einhaltung')	5.532921806904717e-06
('geschlechter', 'schnell', 'rage', 'sein')	5.532921806904717e-06
('geschlechterfragen', 'finden', 'müsse', 'westliche')	5.532921806904717e-06
('geschlechtliche', 'gewalt', 'einzige', 'mann')	5.532921806904717e-06
('geschlechtsspezifischer', 'gewalt', 'frauen', 'mädchen')	5.532921806904717e-06
('geschnellt', 'ist', 'werden', 'tatsächlich')	5.532921806904717e-06
('geschnellt', 'verzeichnete', 'polizei', 'monaten')	5.532921806904717e-06
('geschrien', 'nachdem', 'ehemann', 'geschlagen')	5.532921806904717e-06
('geschützt', 'werden', 'können', 'gehören')	5.532921806904717e-06
('gesellschaft', 'männlichkeit', 'pars', 'pro')	5.532921806904717e-06
('gesellschaftlichen', 'schichten', 'ethnischen', 'hintergründe')	5.532921806904717e-06
('gesellschaftsstruktur', 'sehen', 'männer', 'feministische')	5.532921806904717e-06
('gesetz', 'bundesrat', 'opfer', 'schützen')	5.532921806904717e-06
('gesetz', 'schutz', 'häuslicher', 'gewalt')	5.532921806904717e-06
('gesetze', 'juli', 'kraft', 'gesetzt')	5.532921806904717e-06
('gesetzt', 'elektronische', 'fussfesseln', 'stalker')	5.532921806904717e-06
('gesichert', 'zuletzt', 'entlassen', 'worden')	5.532921806904717e-06
('gesicht', 'beamten', 'außerdem', 'sprang')	5.532921806904717e-06
('gesorgt', 'mai', 'polizeikontrolle', 'krankenhaus')	5.532921806904717e-06
('gesprungen', 'zog', 'erhebliche', 'verletzungen')	5.532921806904717e-06
('gesprächsangebote', 'umgang', 'einsam', 'isoliert')	5.532921806904717e-06
('gestanden', 'haben', 'gewalt', 'ausgeht')	5.532921806904717e-06
('gestellt', 'familien', 'stünden', 'engem')	5.532921806904717e-06
('gestiegen', 'fällt', 'zahl', 'fälle')	5.532921806904717e-06
('gestiegen', 'prozent', 'größten', 'anteil')	5.532921806904717e-06
('gestiegen', 'unabhängigkeit', 'gibt', 'aber')	5.532921806904717e-06
('gestiegene', 'nachfrage', 'zusammenhang', 'gestellt')	5.532921806904717e-06
('gesundheit', 'psychischer', 'problematik', 'fragen')	5.532921806904717e-06
('gesunken', 'aber', 'nicht', 'bedeutet')	5.532921806904717e-06
('gesunken', 'frauen', 'bekommen', 'zudem')	5.532921806904717e-06
('getrieben', 'worden', 'ist', 'abstandsgebot')	5.532921806904717e-06
('getroffen', 'misshandlung', 'darlegen', 'kann')	5.532921806904717e-06
('getötet', 'worden', 'frau', 'donnerstag')	5.532921806904717e-06
('gewalt', 'aber', 'müsse', 'differenzieren')	5.532921806904717e-06
('gewalt', 'abkommen', 'länder', 'weltweit')	5.532921806904717e-06
('gewalt', 'anklage', 'wegen', 'gewalt')	5.532921806904717e-06
('gewalt', 'anwältin', 'hofft', 'hilfe')	5.532921806904717e-06
('gewalt', 'argumentation', 'sorgt', 'gerichtsprozessen')	5.532921806904717e-06
('gewalt', 'aufgefallen', 'mann', 'samstag')	5.532921806904717e-06
('gewalt', 'ausgeblieben', 'rückgang', 'registrierten')	5.532921806904717e-06
('gewalt', 'ausgesprochen', 'unterstütze', 'keine')	5.532921806904717e-06
('gewalt', 'bedroht', 'betroffen', 'sind')	5.532921806904717e-06
('gewalt', 'bedrohungen', 'nötigungen', 'ehemänner')	5.532921806904717e-06
('gewalt', 'beraten', 'lassen', 'psychosoziale')	5.532921806904717e-06
('gewalt', 'betroffen', 'frauen', 'werden')	5.532921806904717e-06
('gewalt', 'betroffen', 'sind', 'aber')	5.532921806904717e-06
('gewalt', 'betroffen', 'sind', 'gibt')	5.532921806904717e-06
('gewalt', 'betroffen', 'sind', 'staaten')	5.532921806904717e-06
('gewalt', 'betroffen', 'sind', 'zeiten')	5.532921806904717e-06
('gewalt', 'betroffenen', 'frauen', 'ihren')	5.532921806904717e-06
('gewalt', 'daraus', 'ist', 'kampf')	5.532921806904717e-06
('gewalt', 'deutsche', 'nummer', 'eins')	5.532921806904717e-06
('gewalt', 'doch', 'randzeiten', 'arbeiteten')	5.532921806904717e-06
('gewalt', 'dokumentieren', 'fälle', 'dürftig')	5.532921806904717e-06
('gewalt', 'durchbrechen', 'betroffene', 'täter')	5.532921806904717e-06
('gewalt', 'eingestellt', 'werden', 'bewegungsdaten')	5.532921806904717e-06
('gewalt', 'einzige', 'mann', 'hand')	5.532921806904717e-06
('gewalt', 'entschlossenheit', 'türkischen', 'frauen')	5.532921806904717e-06
('gewalt', 'erfasst', 'seien', 'prozent')	5.532921806904717e-06
('gewalt', 'erfolgt', 'untersuchung', 'betreuung')	5.532921806904717e-06
('gewalt', 'ermittelt', 'prozent', 'täter')	5.532921806904717e-06
('gewalt', 'familie', 'häusliche', 'angelegenheit')	5.532921806904717e-06
('gewalt', 'festgestellt', 'registrierten', 'fallzahlen')	5.532921806904717e-06
('gewalt', 'first', 'findet', 'kommt')	5.532921806904717e-06
('gewalt', 'frauen', 'aufmerksam', 'scheint')	5.532921806904717e-06
('gewalt', 'frauen', 'bietet', 'frauen')	5.532921806904717e-06
('gewalt', 'frauen', 'diskriminierung', 'demonstriert')	5.532921806904717e-06
('gewalt', 'frauen', 'gewalt', 'frauen')	5.532921806904717e-06
('gewalt', 'frauen', 'ist', 'bundesweites')	5.532921806904717e-06
('gewalt', 'frauen', 'ist', 'problem')	5.532921806904717e-06
('gewalt', 'frauen', 'ist', 'verbreitet')	5.532921806904717e-06
('gewalt', 'frauen', 'kinder', 'bietet')	5.532921806904717e-06
('gewalt', 'frauen', 'kinder', 'ist')	5.532921806904717e-06
('gewalt', 'frauen', 'kinder', 'nicht')	5.532921806904717e-06
('gewalt', 'frauen', 'leben', 'gerufen')	5.532921806904717e-06
('gewalt', 'frauen', 'mädchen', 'november')	5.532921806904717e-06
('gewalt', 'frauen', 'nachfrage', 'beratung')	5.532921806904717e-06
('gewalt', 'frauen', 'paarbeziehungen', 'belegt')	5.532921806904717e-06
('gewalt', 'frauen', 'systematisches', 'problem')	5.532921806904717e-06
('gewalt', 'frauen', 'thema', 'häusliche')	5.532921806904717e-06
('gewalt', 'frauen', 'versteht', 'zunehmend')	5.532921806904717e-06
('gewalt', 'frauen', 'verzeichnet', 'deutlich')	5.532921806904717e-06
('gewalt', 'geben', 'frauen', 'trauen')	5.532921806904717e-06
('gewalt', 'gefängnis', 'verurteilt', 'worden')	5.532921806904717e-06
('gewalt', 'gegeben', 'zahl', 'stieg')	5.532921806904717e-06
('gewalt', 'gemeinden', 'institutionen', 'einbezieht')	5.532921806904717e-06
('gewalt', 'gewarnt', 'sonntag', 'ortszeit')	5.532921806904717e-06
('gewalt', 'geworden', 'sind', 'meisten')	5.532921806904717e-06
('gewalt', 'gibt', 'fälle', 'registriert')	5.532921806904717e-06
('gewalt', 'grundsätzlich', 'bedingt', 'teilte')	5.532921806904717e-06
('gewalt', 'größten', 'gesundheitsrisiken', 'frauen')	5.532921806904717e-06
('gewalt', 'haben', 'hilfe', 'beratung')	5.532921806904717e-06
('gewalt', 'ihrer', 'beziehung', 'erlebt')	5.532921806904717e-06
('gewalt', 'innerhalb', 'familie', 'ist')	5.532921806904717e-06
('gewalt', 'innerhalb', 'familien', 'allerdings')	5.532921806904717e-06
('gewalt', 'jeglicher', 'form', 'nicht')	5.532921806904717e-06
('gewalt', 'kindesmisshandlung', 'angeklagt', 'worden')	5.532921806904717e-06
('gewalt', 'meisten', 'fällen', 'frauen')	5.532921806904717e-06
('gewalt', 'missbrauch', 'gewarnt', 'familien')	5.532921806904717e-06
('gewalt', 'mitgeteilt', 'hilfe', 'anwaltlichen')	5.532921806904717e-06
('gewalt', 'morde', 'frauen', 'sind')	5.532921806904717e-06
('gewalt', 'nicht', 'angezeigt', 'haben')	5.532921806904717e-06
('gewalt', 'partnerschaft', 'registrierten', 'behörden')	5.532921806904717e-06
('gewalt', 'partnerschaften', 'familie', 'zugenommen')	5.532921806904717e-06
('gewalt', 'partnerschaften', 'familien', 'ist')	5.532921806904717e-06
('gewalt', 'polizei', 'gewahrsam', 'genommen')	5.532921806904717e-06
('gewalt', 'polizei', 'wurden', 'lag')	5.532921806904717e-06
('gewalt', 'prozent', 'opfer', 'waren')	5.532921806904717e-06
('gewalt', 'psychische', 'geht', 'frauen')	5.532921806904717e-06
('gewalt', 'rechnen', 'stirbt', 'angaben')	5.532921806904717e-06
('gewalt', 'registriert', 'worden', 'umfrage')	5.532921806904717e-06
('gewalt', 'seiner', 'zivilklage', 'hält')	5.532921806904717e-06
('gewalt', 'serbe', 'rande', 'finals')	5.532921806904717e-06
('gewalt', 'sexuelle', 'gewalt', 'geschlechtsbezogene')	5.532921806904717e-06
('gewalt', 'sind', 'essen', 'polizisten')	5.532921806904717e-06
('gewalt', 'staat', 'stärkt', 'opfer')	5.532921806904717e-06
('gewalt', 'stalking', 'schützen', 'ständerat')	5.532921806904717e-06
('gewalt', 'stillen', 'notruf', 'polizei')	5.532921806904717e-06
('gewalt', 'telefonisch', 'täglich', 'online')	5.532921806904717e-06
('gewalt', 'texte', 'erscheinen', 'loser')	5.532921806904717e-06
('gewalt', 'unabhängige', 'partei', 'expertise')	5.532921806904717e-06
('gewalt', 'unserem', 'land', 'normalisiert')	5.532921806904717e-06
('gewalt', 'vergewaltigung', 'profis', 'dokumentieren')	5.532921806904717e-06
('gewalt', 'vorjahreszeitraum', 'april', 'waren')	5.532921806904717e-06
('gewalt', 'vorwarfen', 'hatte', 'jury')	5.532921806904717e-06
('gewalt', 'zuletzt', 'zugenommen', 'woche')	5.532921806904717e-06
('gewaltprävention', 'trägerschaft', 'berliner', 'zentrums')	5.532921806904717e-06
('gewaltschutzambulanz', 'haben', 'genau', 'betroffene')	5.532921806904717e-06
('gewaltschutzambulanz', 'juni', 'wurden', 'prozent')	5.532921806904717e-06
('gewalttaten', 'angst', 'nicht', 'gemeldet')	5.532921806904717e-06
('gewalttaten', 'habe', 'deutlich', 'anzeigen')	5.532921806904717e-06
('gewalttaten', 'insgesamt', 'liege', 'prozent')	5.532921806904717e-06
('gewaltvorwürfen', 'zverev', 'grundsätzlich', 'strafen')	5.532921806904717e-06
('gewarnt', 'familien', 'dauerhaft', 'wohnung')	5.532921806904717e-06
('gewarnt', 'sonntag', 'ortszeit', 'twitter')	5.532921806904717e-06
('gewesen', 'aktuellen', 'brauchen', 'neues')	5.532921806904717e-06
('gewesen', 'frauen', 'sollten', 'aushängeschild')	5.532921806904717e-06
('gewicht', 'frauen', 'erfährt', 'kraftverhältnisse')	5.532921806904717e-06
('geworden', 'bedrohung', 'protestiert', 'häufiger')	5.532921806904717e-06
('geworden', 'entwicklung', 'dürfte', 'wiederum')	5.532921806904717e-06
('geworden', 'sind', 'geld', 'verdienen')	5.532921806904717e-06
('geworden', 'sind', 'meisten', 'kommen')	5.532921806904717e-06
('gewählt', 'erreichte', 'polizei', 'mordkommission')	5.532921806904717e-06
('gezeigt', 'attesten', 'gezielter', 'missbrauch')	5.532921806904717e-06
('gezielter', 'missbrauch', 'getrieben', 'worden')	5.532921806904717e-06
('gezählt', 'november', 'nahmen', 'zahlen')	5.532921806904717e-06
('gib', 'dich', 'nicht', 'geschlagen')	5.532921806904717e-06
('gibt', 'aber', 'nicht', 'risiko')	5.532921806904717e-06
('gibt', 'dauert', 'haben', 'bislang')	5.532921806904717e-06
('gibt', 'frauenhelpline', 'kostenlos', 'männernotruf')	5.532921806904717e-06
('gibt', 'frauennotruf', 'frauenhelpline', 'vereins')	5.532921806904717e-06
('gibt', 'fälle', 'registriert', 'werden')	5.532921806904717e-06
('gibt', 'hoffnungsschimmer', 'immerhin', 'frau')	5.532921806904717e-06
('gibt', 'häusliche', 'gewalt', 'männer')	5.532921806904717e-06
